Date,Open,High,Low,Close,Adj Close,Volume
2016-04-01,214.408997,218.000000,211.363998,216.908997,204.442566,1311480
2016-04-04,218.544998,219.091003,213.408997,216.817993,204.356812,758738
2016-04-05,215.408997,215.817993,204.091003,205.000000,193.218048,2377469
2016-04-06,206.363998,207.182007,200.000000,202.544998,190.904129,1037282
2016-04-07,202.727005,203.817993,199.227005,200.136002,188.633591,1067280
2016-04-08,200.227005,203.408997,199.544998,201.272995,189.705246,550437
2016-04-11,202.544998,205.000000,199.317993,204.363998,192.618591,1057328
2016-04-12,204.544998,209.727005,203.727005,207.863998,195.917435,880925
2016-04-13,211.182007,221.908997,211.182007,219.091003,206.499161,1911874
2016-04-18,221.000000,221.408997,213.363998,215.227005,202.857269,759023
2016-04-20,217.227005,218.000000,212.772995,216.500000,204.057098,947089
2016-04-21,223.636002,234.227005,223.000000,230.044998,216.823608,2424306
2016-04-22,233.636002,233.772995,227.500000,229.044998,215.881104,976241
2016-04-25,230.772995,232.091003,228.317993,230.091003,216.866974,848460
2016-04-26,229.091003,231.544998,224.091003,231.000000,217.723724,1225416
2016-04-27,228.182007,228.182007,221.091003,222.544998,209.754669,1498659
2016-04-28,223.182007,225.591003,217.317993,218.317993,205.770584,1976822
2016-04-29,218.272995,221.817993,210.363998,215.091003,202.729080,6342483
2016-05-02,207.272995,209.682007,204.908997,206.317993,194.460281,1863548
2016-05-03,205.591003,209.091003,200.272995,201.227005,189.661880,1822509
2016-05-04,199.091003,200.727005,193.863998,195.227005,184.006744,4017700
2016-05-05,195.455002,199.727005,194.455002,195.317993,184.092468,1554128
2016-05-06,194.408997,200.000000,193.817993,198.317993,186.920059,1819523
2016-05-09,200.000000,205.455002,199.317993,204.817993,193.046478,1378471
2016-05-10,205.272995,206.772995,202.408997,205.000000,193.218048,1138306
2016-05-11,200.000000,205.682007,198.772995,203.727005,192.018188,1340720
2016-05-12,207.363998,212.044998,207.363998,210.772995,198.659241,1753572
2016-05-13,210.000000,210.000000,203.227005,205.955002,194.118164,2359082
2016-05-16,206.408997,206.682007,198.182007,203.636002,191.932434,2457129
2016-05-17,204.591003,207.000000,202.317993,205.682007,193.860840,1802983
2016-05-18,203.408997,206.500000,201.682007,205.682007,193.860840,1031319
2016-05-19,205.908997,207.591003,204.044998,205.044998,193.260437,1095916
2016-05-20,205.044998,205.727005,199.544998,200.044998,188.547806,1621926
2016-05-23,201.817993,203.500000,200.272995,200.863998,189.319748,1056922
2016-05-24,200.955002,204.455002,200.955002,204.000000,192.275528,685532
2016-05-25,206.363998,213.544998,206.182007,213.136002,200.886444,1446514
2016-05-26,213.727005,220.408997,211.817993,218.817993,206.241852,1326470
2016-05-27,217.955002,225.408997,216.863998,220.908997,208.212677,1634627
2016-05-30,221.817993,224.227005,217.272995,222.455002,209.669815,1618459
2016-05-31,224.591003,226.272995,219.636002,222.908997,210.097748,1494575
2016-06-01,222.455002,223.227005,217.363998,218.272995,205.728195,963895
2016-06-02,217.363998,220.227005,215.955002,219.317993,206.713120,732663
2016-06-03,220.908997,223.817993,220.000000,221.500000,208.769714,987741
2016-06-06,221.817993,223.500000,220.136002,221.227005,208.512421,640368
2016-06-07,222.000000,231.363998,222.000000,230.772995,217.509766,1746054
2016-06-08,231.455002,237.272995,229.772995,234.182007,220.722855,1424957
2016-06-09,234.000000,235.455002,230.227005,231.408997,218.109222,1020400
2016-06-10,230.908997,234.182007,228.727005,229.682007,216.481476,1024793
2016-06-13,225.455002,225.727005,220.682007,221.908997,209.155228,1019729
2016-06-14,224.955002,224.955002,222.363998,223.044998,210.225937,590621
2016-06-15,224.272995,226.863998,219.591003,225.772995,212.797134,1349074
2016-06-16,221.363998,221.682007,216.817993,217.817993,209.948914,1483464
2016-06-17,219.908997,220.227005,213.727005,216.682007,208.853958,1169446
2016-06-20,213.182007,217.727005,212.636002,216.591003,208.766235,854445
2016-06-21,218.227005,219.044998,214.863998,216.544998,208.721909,772351
2016-06-22,217.682007,220.227005,214.591003,217.000000,209.160461,731486
2016-06-23,218.000000,219.500000,214.636002,218.955002,211.044830,985594
2016-06-24,209.000000,211.636002,201.227005,210.044998,202.456696,3139577
2016-06-27,210.227005,213.272995,209.044998,211.682007,204.034622,978584
2016-06-28,210.363998,212.863998,209.091003,211.908997,204.253387,794850
2016-06-29,214.000000,216.544998,213.091003,215.000000,207.232727,729281
2016-06-30,217.500000,220.363998,217.272995,218.363998,210.475189,721976
2016-07-01,220.727005,220.727005,217.817993,218.544998,210.649658,591519
2016-07-04,220.000000,225.908997,219.091003,225.044998,216.914810,913695
2016-07-05,227.636002,228.182007,222.182007,223.000000,214.943695,1043585
2016-07-07,223.000000,224.727005,221.682007,222.227005,214.198608,519321
2016-07-08,221.455002,221.955002,217.863998,219.591003,211.657852,862780
2016-07-11,223.636002,227.863998,223.636002,227.136002,218.930252,889059
2016-07-12,229.091003,238.182007,228.000000,237.772995,229.182999,2635519
2016-07-13,238.908997,243.544998,235.727005,237.408997,228.832138,4831805
2016-07-14,238.000000,244.544998,236.136002,243.863998,235.053940,1170741
2016-07-15,245.455002,245.455002,239.636002,241.091003,232.381134,922098
2016-07-18,241.817993,246.591003,239.000000,239.636002,230.978714,1195440
2016-07-19,240.908997,245.682007,239.317993,244.682007,235.842407,984322
2016-07-20,243.182007,243.955002,241.408997,243.272995,234.484283,423377
2016-07-21,242.727005,244.591003,237.636002,238.091003,229.489502,921925
2016-07-22,238.182007,240.455002,235.272995,239.591003,230.935303,537968
2016-07-25,239.091003,246.182007,237.044998,244.682007,235.842407,6061734
2016-07-26,244.544998,245.091003,236.727005,238.227005,229.620590,989510
2016-07-27,238.455002,248.727005,238.455002,245.363998,236.499756,1498670
2016-07-28,248.544998,249.091003,245.817993,247.363998,238.427505,1135730
2016-07-29,246.363998,246.544998,238.182007,238.955002,230.322296,1603972
2016-08-01,233.636002,237.682007,225.908997,226.544998,218.360641,4282322
2016-08-02,227.272995,228.091003,222.727005,223.044998,214.987076,1389966
2016-08-03,223.091003,224.727005,218.636002,220.000000,212.052078,1926103
2016-08-04,221.863998,222.727005,215.408997,218.772995,210.869415,2032565
2016-08-05,221.136002,226.182007,221.136002,223.727005,215.644424,4160189
2016-08-08,224.455002,225.091003,222.455002,222.955002,214.900299,622607
2016-08-09,223.091003,225.863998,222.272995,223.044998,214.987076,684031
2016-08-10,224.227005,224.227005,216.863998,217.544998,209.685776,865903
2016-08-11,218.182007,221.363998,215.772995,220.317993,212.358582,687504
2016-08-12,221.955002,225.091003,219.363998,223.591003,215.513351,874581
2016-08-16,226.500000,226.772995,221.727005,226.091003,217.923035,828319
2016-08-17,226.091003,228.500000,222.817993,224.817993,216.696014,1163390
2016-08-18,225.544998,230.772995,225.227005,229.863998,221.559708,1363277
2016-08-19,230.091003,232.363998,228.817993,230.908997,222.566956,1135952
2016-08-22,231.544998,232.544998,226.317993,229.227005,220.945755,695545
2016-08-23,228.455002,229.182007,226.272995,227.408997,219.193420,781221
2016-08-24,227.408997,228.772995,225.591003,226.272995,218.098450,578034
2016-08-25,226.272995,227.408997,223.727005,224.682007,216.564926,495297
2016-08-26,226.317993,226.363998,221.272995,222.955002,214.900299,857975
2016-08-29,223.591003,229.544998,222.544998,227.636002,219.412216,871244
2016-08-30,228.544998,234.091003,228.544998,232.863998,224.451340,1003855
2016-08-31,233.636002,236.908997,233.455002,234.272995,225.809448,1190038
2016-09-01,234.500000,239.908997,234.500000,237.182007,228.613358,1040686
2016-09-02,238.182007,240.272995,236.591003,237.591003,229.007584,678181
2016-09-06,238.182007,248.363998,238.182007,247.682007,238.734009,4431749
2016-09-07,248.272995,257.817993,247.455002,252.863998,243.728790,3518359
2016-09-08,253.591003,255.091003,250.544998,251.227005,242.150940,1469482
2016-09-09,251.817993,251.817993,245.500000,249.227005,240.223190,1619223
2016-09-12,242.727005,245.544998,239.091003,244.317993,235.491531,3189802
2016-09-14,243.636002,248.817993,242.272995,246.908997,237.988937,1009145
2016-09-15,247.272995,248.955002,244.044998,246.044998,237.156143,764006
2016-09-16,248.182007,250.544998,242.182007,243.227005,234.439972,1992942
2016-09-19,244.544998,247.817993,243.727005,247.136002,238.207718,893377
2016-09-20,248.091003,249.182007,244.772995,247.272995,238.339783,669269
2016-09-21,247.772995,248.091003,242.682007,245.136002,236.279999,825905
2016-09-22,250.908997,252.272995,247.636002,250.500000,241.450211,1547931
2016-09-23,250.500000,251.227005,245.544998,247.091003,238.164383,2648402
2016-09-26,245.817993,245.817993,238.636002,239.272995,230.628815,3262697
2016-09-27,238.636002,242.272995,235.908997,237.091003,228.525620,1973304
2016-09-28,237.272995,238.455002,235.591003,237.091003,228.525620,1897001
2016-09-29,239.455002,239.682007,221.636002,228.182007,219.938492,4480626
2016-09-30,226.772995,230.317993,224.544998,229.363998,221.077789,1608724
2016-10-03,231.500000,233.455002,227.363998,232.772995,224.363602,1624597
2016-10-04,233.636002,236.227005,231.817993,234.727005,226.247040,1081740
2016-10-05,236.363998,237.000000,231.544998,232.408997,224.012787,1881315
2016-10-06,234.091003,234.091003,226.817993,228.727005,220.463806,871073
2016-10-07,228.636002,230.817993,225.817993,227.817993,219.587631,1610888
2016-10-10,228.272995,230.091003,226.591003,227.363998,219.150040,532028
2016-10-13,226.363998,226.363998,217.408997,219.272995,211.351318,1797353
2016-10-14,219.272995,220.727005,218.272995,219.863998,211.920990,686892
2016-10-17,221.817993,235.955002,221.817993,235.044998,226.553528,4721146
2016-10-18,236.272995,246.636002,236.182007,245.817993,236.937347,3883885
2016-10-19,246.636002,246.817993,239.408997,240.908997,232.205688,1257691
2016-10-20,241.817993,253.272995,241.817993,252.272995,243.159149,2152630
2016-10-21,251.727005,254.544998,249.044998,252.455002,243.334564,2047411
2016-10-24,254.091003,260.408997,252.727005,258.682007,249.336655,3605247
2016-10-25,260.317993,265.000000,258.817993,262.817993,253.323181,1377181
2016-10-26,260.545013,260.545013,251.772995,253.227005,244.078690,3150150
2016-10-27,252.500000,258.864014,250.091003,258.135986,248.810303,1104787
2016-10-28,256.908997,256.908997,250.908997,251.908997,242.808304,2378553
2016-11-01,254.500000,254.500000,249.682007,250.317993,241.274765,1807705
2016-11-02,245.500000,248.182007,244.408997,247.136002,238.207718,1350789
2016-11-03,247.363998,251.182007,244.182007,245.272995,236.412033,2809556
2016-11-04,246.455002,247.817993,241.455002,245.182007,236.324341,986745
2016-11-07,250.908997,255.408997,247.772995,253.408997,244.254105,2544020
2016-11-08,256.000000,261.273010,253.044998,257.454987,248.153931,3548033
2016-11-09,233.636002,258.817993,231.727005,255.955002,246.708115,3994083
2016-11-10,263.182007,271.091003,260.635986,265.954987,256.346863,2267122
2016-11-11,262.726990,267.500000,250.091003,251.817993,242.720566,4379204
2016-11-15,253.000000,255.136002,242.091003,244.817993,235.973480,1646474
2016-11-16,250.500000,252.727005,240.227005,242.044998,233.300644,4152056
2016-11-17,242.727005,245.955002,240.136002,243.363998,234.572006,1292930
2016-11-18,244.908997,244.908997,238.636002,240.500000,231.811478,1686615
2016-11-21,241.817993,243.091003,231.817993,237.772995,229.182999,2159309
2016-11-22,239.091003,242.363998,236.000000,239.408997,230.759903,1294570
2016-11-23,241.227005,241.636002,236.955002,240.908997,232.205688,1128036
2016-11-24,240.000000,240.000000,234.544998,236.044998,227.517426,953126
2016-11-25,238.091003,238.272995,233.863998,236.227005,227.692871,3149281
2016-11-28,233.636002,233.636002,230.682007,232.136002,223.749649,2769357
2016-11-29,232.727005,235.591003,231.227005,232.500000,224.100479,2314316
2016-11-30,233.636002,242.000000,232.817993,240.908997,232.205688,1278079
2016-12-01,242.636002,243.591003,234.636002,235.772995,227.255234,1514945
2016-12-02,234.544998,240.455002,232.817993,236.044998,227.517426,1194789
2016-12-05,236.317993,237.500000,234.317993,237.044998,228.481293,792381
2016-12-06,237.363998,238.863998,236.182007,237.455002,228.876480,1376974
2016-12-07,238.636002,240.317993,228.408997,234.955002,226.466797,1226809
2016-12-08,237.091003,239.136002,235.182007,238.363998,229.752640,661852
2016-12-09,239.772995,245.000000,239.091003,243.955002,235.141663,2329124
2016-12-12,244.272995,244.272995,239.955002,240.591003,231.899200,539528
2016-12-13,239.091003,241.363998,238.636002,240.682007,231.986908,526535
2016-12-14,240.908997,240.908997,236.408997,236.955002,228.394531,405163
2016-12-15,235.455002,237.817993,234.182007,236.682007,228.131424,3413161
2016-12-16,234.908997,236.317993,231.817993,232.363998,223.969406,820695
2016-12-19,232.727005,235.408997,231.817993,233.817993,225.370850,1467470
2016-12-20,233.817993,233.817993,227.455002,228.727005,220.463806,709436
2016-12-21,229.455002,231.955002,228.455002,230.317993,221.997314,916257
2016-12-22,230.000000,231.727005,227.863998,230.000000,221.690826,680904
2016-12-23,230.500000,231.544998,227.455002,229.044998,220.770325,595963
2016-12-26,228.272995,229.091003,224.727005,225.817993,217.659897,471374
2016-12-27,226.363998,231.317993,224.455002,230.272995,221.953934,595827
2016-12-28,230.908997,231.727005,228.182007,228.727005,220.463806,555121
2016-12-29,230.908997,230.908997,227.455002,228.317993,220.069565,397553
2016-12-30,228.544998,233.863998,228.544998,232.091003,223.706253,1627321
2017-01-02,232.455002,232.682007,225.727005,228.908997,220.639221,576129
2017-01-03,228.636002,232.091003,226.682007,231.182007,222.830124,772560
2017-01-04,230.908997,232.363998,227.455002,228.272995,220.026199,585538
2017-01-05,229.591003,234.636002,229.408997,233.772995,225.327499,781079
2017-01-06,234.044998,237.591003,233.863998,234.682007,226.203659,586932
2017-01-09,235.863998,236.182007,232.863998,234.544998,226.071609,420495
2017-01-10,235.455002,238.182007,235.044998,236.636002,228.087082,569631
2017-01-11,236.727005,243.636002,236.727005,240.863998,232.162323,1543392
2017-01-12,241.544998,245.000000,241.500000,244.000000,235.185013,960569
2017-01-13,244.636002,245.455002,240.863998,243.227005,234.439972,590251
2017-01-16,240.908997,246.182007,240.727005,244.727005,235.885757,452560
2017-01-17,244.544998,246.817993,241.636002,244.044998,235.228394,702593
2017-01-18,243.636002,247.272995,242.544998,243.955002,235.141663,478197
2017-01-19,243.636002,246.091003,242.000000,245.182007,236.324341,614082
2017-01-20,242.727005,243.636002,239.044998,239.455002,230.804230,593470
2017-01-23,238.182007,240.000000,232.272995,234.044998,225.589676,1145886
2017-01-24,234.544998,235.955002,232.636002,233.727005,225.283157,1444593
2017-01-25,238.182007,238.182007,232.727005,236.136002,227.605133,2523794
2017-01-27,239.091003,249.272995,237.227005,247.317993,238.383148,3533343
2017-01-30,247.000000,250.455002,245.272995,246.227005,237.331589,793371
2017-01-31,246.182007,248.955002,242.272995,244.591003,235.754669,1112149
2017-02-01,242.955002,257.726990,238.908997,255.363998,246.138504,4224876
2017-02-02,255.955002,261.182007,255.000000,259.591003,250.212784,1974186
2017-02-03,258.182007,259.726990,253.455002,255.817993,246.576080,962768
2017-02-06,257.364014,265.454987,257.364014,263.954987,254.419098,1214050
2017-02-07,262.364014,265.954987,259.591003,261.682007,252.228256,731530
2017-02-08,261.000000,262.273010,257.091003,259.864014,250.475922,697687
2017-02-09,260.226990,262.682007,253.455002,259.091003,249.730835,1166922
2017-02-10,259.091003,260.000000,254.636002,255.908997,246.663803,1886865
2017-02-13,259.091003,259.091003,254.363998,256.091003,246.839233,2240037
2017-02-14,256.182007,260.135986,255.727005,259.000000,249.643127,658131
2017-02-15,259.091003,260.182007,253.455002,255.136002,245.918732,2705881
2017-02-16,255.455002,255.908997,248.182007,253.455002,244.298462,843042
2017-02-17,253.817993,260.000000,251.227005,257.317993,248.021896,1102414
2017-02-20,258.182007,260.000000,255.727005,256.545013,247.276825,581711
2017-02-21,256.635986,259.817993,255.727005,259.000000,249.643127,1108088
2017-02-22,259.091003,261.273010,255.772995,259.954987,250.563599,822754
2017-02-23,259.091003,262.500000,256.408997,258.591003,249.248901,3585294
2017-02-27,257.864014,259.545013,252.044998,253.500000,244.341812,2451185
2017-02-28,253.500000,254.772995,250.544998,251.272995,242.195267,2384817
2017-03-01,252.000000,255.272995,252.000000,253.636002,244.472916,4469566
2017-03-02,255.455002,258.726990,251.727005,252.955002,243.816513,2105546
2017-03-03,253.136002,253.182007,249.817993,250.772995,241.713333,1933574
2017-03-06,251.636002,254.000000,250.591003,251.591003,242.501801,2764517
2017-03-07,252.636002,253.817993,250.272995,250.955002,241.888779,927362
2017-03-08,250.908997,251.272995,247.182007,249.544998,240.529709,7048251
2017-03-09,249.091003,250.817993,247.863998,248.408997,239.434753,7762356
2017-03-10,250.000000,251.227005,245.000000,245.955002,237.069397,1346676
2017-03-14,255.955002,261.454987,255.363998,260.682007,251.264404,4087878
2017-03-15,260.635986,260.864014,258.273010,259.226990,249.861908,1652120
2017-03-16,260.000000,261.273010,256.817993,258.591003,249.248901,2453181
2017-03-17,258.635986,260.545013,254.182007,255.227005,246.006454,925558
2017-03-20,255.136002,255.136002,249.091003,250.136002,241.099365,1717323
2017-03-21,250.500000,251.363998,246.455002,247.455002,238.515213,1892469
2017-03-22,244.408997,244.408997,241.000000,241.455002,232.731979,1318627
2017-03-23,242.227005,243.817993,240.727005,242.772995,234.002335,8977973
2017-03-24,243.863998,251.682007,243.863998,249.817993,240.792847,8573623
2017-03-27,250.317993,254.363998,247.544998,248.636002,239.653564,1230260
2017-03-28,250.727005,252.272995,250.000000,251.772995,242.677231,11334987
2017-03-29,252.727005,256.817993,251.636002,256.317993,247.058014,6950694
2017-03-30,256.364014,257.273010,254.500000,255.817993,246.576080,644343
2017-03-31,254.727005,257.091003,251.000000,251.908997,242.808304,1370275
2017-04-03,253.000000,261.182007,251.727005,260.682007,251.264404,1307264
2017-04-05,260.908997,260.908997,257.000000,258.954987,249.599747,476885
2017-04-06,254.636002,257.817993,253.817993,255.317993,246.094147,1182800
2017-04-07,253.727005,257.317993,250.817993,251.817993,242.720566,876060
2017-04-10,252.182007,253.636002,251.227005,252.408997,243.290237,1263694
2017-04-11,253.636002,258.226990,251.500000,257.182007,247.890823,1436114
2017-04-12,258.545013,259.773010,253.000000,255.227005,246.006454,1251188
2017-04-13,254.544998,259.726990,254.227005,256.226990,246.970306,1782497
2017-04-17,257.273010,259.454987,254.863998,256.091003,246.839233,698226
2017-04-18,257.273010,265.091003,256.591003,257.273010,247.978516,2454719
2017-04-19,258.545013,258.908997,253.500000,255.408997,246.181839,753281
2017-04-20,250.908997,250.908997,246.955002,248.000000,239.040527,8460984
2017-04-21,249.863998,249.863998,242.772995,244.682007,235.842407,1301936
2017-04-24,246.000000,246.727005,241.091003,244.272995,235.448181,1330062
2017-04-25,246.091003,248.363998,245.455002,247.772995,238.821732,693130
2017-04-26,249.317993,252.727005,248.363998,251.772995,242.677231,1006781
2017-04-27,252.000000,252.000000,248.727005,249.136002,240.135483,565866
2017-04-28,248.727005,253.955002,248.044998,253.182007,244.035309,1209018
2017-05-02,254.544998,255.136002,250.044998,250.863998,241.801041,3976673
2017-05-03,252.227005,252.227005,246.772995,247.955002,238.997131,1588295
2017-05-04,263.864014,272.635986,258.091003,270.864014,261.078583,13708014
2017-05-05,272.135986,274.408997,267.726990,271.408997,261.603851,5678140
2017-05-08,272.273010,280.273010,272.273010,275.726990,265.765839,3225489
2017-05-09,276.817993,277.364014,271.454987,273.908997,264.013489,949247
2017-05-10,273.635986,275.182007,270.500000,271.408997,261.603851,966334
2017-05-11,272.726990,275.000000,272.364014,273.045013,263.180725,694907
2017-05-12,273.408997,273.408997,266.864014,269.682007,259.939240,860711
2017-05-15,272.000000,275.954987,271.182007,274.591003,264.670898,687093
2017-05-16,276.091003,277.908997,273.726990,275.182007,265.240479,564434
2017-05-17,277.273010,281.954987,276.773010,281.635986,271.461365,971028
2017-05-18,277.500000,284.364014,277.000000,279.091003,269.008301,7572094
2017-05-19,280.000000,283.864014,276.273010,279.182007,269.096039,865660
2017-05-22,280.908997,283.045013,274.682007,277.182007,267.168274,1153375
2017-05-23,275.682007,281.364014,275.182007,278.408997,268.350983,6185909
2017-05-24,279.454987,281.545013,275.500000,278.908997,268.832886,1394443
2017-05-25,278.908997,290.273010,278.273010,288.726990,278.296204,1053574
2017-05-26,288.908997,293.908997,287.726990,292.408997,281.845154,1382430
